Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
8378563200,2016-04-25,12405.00,9.84,9.84,2.09,5.05,0.87,3.92,0.00,117.00,16.00,141.00,692.00,4005.00
8378563200,2016-04-26,16208.00,12.85,12.85,0.00,7.51,0.92,4.42,0.00,90.00,18.00,161.00,593.00,3763.00
8378563200,2016-04-27,7359.00,5.84,5.84,0.00,0.33,0.18,5.33,0.00,4.00,4.00,192.00,676.00,3061.00
8378563200,2016-04-28,5417.00,4.30,4.30,0.00,0.90,0.49,2.91,0.00,11.00,10.00,139.00,711.00,2884.00
8378563200,2016-04-29,6175.00,4.90,4.90,0.00,0.25,0.36,4.27,0.00,3.00,7.00,172.00,767.00,2982.00
8378563200,2016-04-30,2946.00,2.34,2.34,0.00,0.00,0.00,2.34,0.00,0.00,0.00,121.00,780.00,2660.00
8378563200,2016-05-01,11419.00,9.06,9.06,0.00,6.03,0.56,2.47,0.00,71.00,10.00,127.00,669.00,3369.00
8378563200,2016-05-02,6064.00,4.81,4.81,2.09,0.63,0.17,4.01,0.00,63.00,4.00,142.00,802.00,3491.00
8378563200,2016-05-03,8712.00,6.91,6.91,2.25,1.34,1.06,4.50,0.00,71.00,20.00,195.00,822.00,3784.00
8378563200,2016-05-04,7875.00,6.24,6.24,0.00,1.56,0.49,4.20,0.00,19.00,10.00,167.00,680.00,3110.00
8378563200,2016-05-05,8567.00,6.79,6.79,2.25,0.89,0.16,5.74,0.00,66.00,3.00,214.00,764.00,3783.00
8378563200,2016-05-06,7045.00,5.59,5.59,2.09,1.55,0.25,3.78,0.00,74.00,5.00,166.00,831.00,3644.00
8378563200,2016-05-07,4468.00,3.54,3.54,0.00,0.00,0.00,3.54,0.00,0.00,0.00,158.00,851.00,2799.00
8378563200,2016-05-08,2943.00,2.33,2.33,0.00,0.00,0.00,2.33,0.00,0.00,0.00,139.00,621.00,2685.00
8378563200,2016-05-09,8382.00,6.65,6.65,2.09,1.27,0.66,4.72,0.00,71.00,13.00,171.00,772.00,3721.00
8378563200,2016-05-10,6582.00,5.22,5.22,2.25,0.66,0.64,3.92,0.00,63.00,13.00,152.00,840.00,3586.00
8378563200,2016-05-11,9143.00,7.25,7.25,2.09,1.39,0.59,5.27,0.00,72.00,10.00,184.00,763.00,3788.00
8378563200,2016-05-12,4561.00,3.62,3.62,0.00,0.65,0.27,2.69,0.00,8.00,6.00,102.00,433.00,1976.00
8583815059,2016-04-12,5014.00,3.91,3.91,0.00,0.00,0.33,3.58,0.00,0.00,7.00,196.00,1237.00,2650.00
8583815059,2016-04-13,5571.00,4.35,4.35,0.00,0.15,0.97,3.23,0.00,2.00,23.00,163.00,1252.00,2654.00
8583815059,2016-04-14,3135.00,2.45,2.45,0.00,0.00,0.00,2.43,0.00,0.00,0.00,134.00,1306.00,2443.00
8583815059,2016-04-15,3430.00,2.68,2.68,0.00,0.00,0.00,0.90,0.00,0.00,0.00,65.00,1375.00,2505.00
8583815059,2016-04-16,5319.00,4.15,4.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,2693.00
8583815059,2016-04-17,3008.00,2.35,2.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,2439.00
8583815059,2016-04-18,3864.00,3.01,3.01,0.00,0.31,1.06,1.35,0.00,4.00,22.00,105.00,1309.00,2536.00
8583815059,2016-04-19,5697.00,4.44,4.44,0.00,0.53,0.48,3.44,0.00,7.00,10.00,166.00,1257.00,2668.00
8583815059,2016-04-20,5273.00,4.11,4.11,0.00,0.00,1.04,3.07,0.00,0.00,27.00,167.00,1246.00,2647.00
8583815059,2016-04-21,8538.00,6.66,6.66,0.00,2.63,1.02,3.01,0.00,35.00,18.00,158.00,1229.00,2883.00
8583815059,2016-04-22,8687.00,6.78,6.78,0.00,0.29,2.41,4.08,0.00,4.00,54.00,212.00,1170.00,2944.00
8583815059,2016-04-23,9423.00,7.35,7.35,0.00,0.53,2.03,4.75,0.00,7.00,44.00,238.00,1151.00,3012.00
8583815059,2016-04-24,8286.00,6.46,6.46,0.00,0.15,2.05,4.27,0.00,2.00,44.00,206.00,1188.00,2889.00
8583815059,2016-04-25,4503.00,3.51,3.51,0.00,1.47,0.24,1.81,0.00,18.00,6.00,122.00,1294.00,2547.00
8583815059,2016-04-26,10499.00,8.19,8.19,0.00,0.07,4.22,3.89,0.00,1.00,91.00,214.00,1134.00,3093.00
8583815059,2016-04-27,12474.00,9.73,9.73,0.00,6.60,0.27,2.87,0.00,77.00,5.00,129.00,1229.00,3142.00
8583815059,2016-04-28,6174.00,4.82,4.82,0.00,0.00,1.20,3.61,0.00,0.00,28.00,203.00,1209.00,2757.00
8583815059,2016-04-29,15168.00,11.83,11.83,0.00,3.90,3.00,4.92,0.00,46.00,67.00,258.00,1069.00,3513.00
8583815059,2016-04-30,10085.00,7.87,7.87,0.00,0.15,1.28,6.43,0.00,2.00,28.00,317.00,1093.00,3164.00
8583815059,2016-05-01,4512.00,3.52,3.52,0.00,0.78,0.12,2.04,0.00,10.00,2.00,117.00,1311.00,2596.00
8583815059,2016-05-02,8469.00,6.61,6.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,2894.00
8583815059,2016-05-03,12015.00,9.37,9.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,3212.00
8583815059,2016-05-04,3588.00,2.80,2.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,2516.00
8583815059,2016-05-05,12427.00,9.69,9.69,0.00,0.00,0.00,1.18,0.00,0.00,0.00,70.00,1370.00,3266.00
8583815059,2016-05-06,5843.00,4.56,4.56,0.00,0.14,1.19,3.23,0.00,2.00,22.00,166.00,1250.00,2683.00
8583815059,2016-05-07,6117.00,4.77,4.77,0.00,0.00,0.00,4.77,0.00,0.00,0.00,250.00,1190.00,2810.00
8583815059,2016-05-08,9217.00,7.19,7.19,0.00,0.22,3.31,3.66,0.00,3.00,72.00,182.00,1183.00,2940.00
8583815059,2016-05-09,9877.00,7.70,7.70,0.00,5.76,0.17,1.73,0.00,66.00,4.00,110.00,1260.00,2947.00
8583815059,2016-05-10,8240.00,6.43,6.43,0.00,0.69,2.01,3.72,0.00,9.00,43.00,162.00,1226.00,2846.00
8583815059,2016-05-11,8701.00,6.79,6.79,0.00,0.37,3.24,3.17,0.00,5.00,71.00,177.00,1106.00,2804.00
8583815059,2016-05-12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,0.00
8792009665,2016-04-12,2564.00,1.64,1.64,0.00,0.00,0.00,1.64,0.00,0.00,0.00,116.00,831.00,2044.00
8792009665,2016-04-13,1320.00,0.84,0.84,0.00,0.00,0.00,0.84,0.00,0.00,0.00,82.00,806.00,1934.00
8792009665,2016-04-14,1219.00,0.78,0.78,0.00,0.00,0.00,0.78,0.00,0.00,0.00,84.00,853.00,1963.00
8792009665,2016-04-15,2483.00,1.59,1.59,0.00,0.00,0.00,1.59,0.00,0.00,0.00,126.00,937.00,2009.00
8792009665,2016-04-16,244.00,0.16,0.16,0.00,0.00,0.00,0.16,0.00,0.00,0.00,12.00,1428.00,1721.00
8792009665,2016-04-17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1688.00
8792009665,2016-04-18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1688.00
8792009665,2016-04-19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1688.00
8792009665,2016-04-20,3147.00,2.01,2.01,0.00,0.00,0.28,1.74,0.00,0.00,10.00,139.00,744.00,2188.00
8792009665,2016-04-21,144.00,0.09,0.09,0.00,0.00,0.00,0.09,0.00,0.00,0.00,9.00,1431.00,1720.00
8792009665,2016-04-22,4068.00,2.60,2.60,0.00,0.05,0.28,2.27,0.00,1.00,20.00,195.00,817.00,2419.00
8792009665,2016-04-23,5245.00,3.36,3.36,0.00,0.16,0.44,2.75,0.00,8.00,45.00,232.00,795.00,2748.00
8792009665,2016-04-24,400.00,0.26,0.26,0.00,0.04,0.05,0.16,0.00,3.00,8.00,19.00,1410.00,1799.00
8792009665,2016-04-25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1688.00
8792009665,2016-04-26,1321.00,0.85,0.85,0.00,0.00,0.00,0.85,0.00,0.00,0.00,80.00,1360.00,1928.00
8792009665,2016-04-27,1758.00,1.13,1.13,0.00,0.00,0.00,1.13,0.00,0.00,0.00,112.00,900.00,2067.00
8792009665,2016-04-28,6157.00,3.94,3.94,0.00,0.00,0.00,3.94,0.00,0.00,0.00,310.00,714.00,2780.00
8792009665,2016-04-29,8360.00,5.35,5.35,0.00,0.14,0.28,4.93,0.00,6.00,14.00,380.00,634.00,3101.00
8792009665,2016-04-30,7174.00,4.59,4.59,0.00,0.33,0.36,3.91,0.00,10.00,20.00,301.00,749.00,2896.00
8792009665,2016-05-01,1619.00,1.04,1.04,0.00,0.00,0.00,1.04,0.00,0.00,0.00,79.00,834.00,1962.00
8792009665,2016-05-02,1831.00,1.17,1.17,0.00,0.00,0.00,1.17,0.00,0.00,0.00,101.00,916.00,2015.00
8792009665,2016-05-03,2421.00,1.55,1.55,0.00,0.00,0.00,1.55,0.00,0.00,0.00,156.00,739.00,2297.00
8792009665,2016-05-04,2283.00,1.46,1.46,0.00,0.00,0.00,1.46,0.00,0.00,0.00,129.00,848.00,2067.00
8792009665,2016-05-05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1688.00
8792009665,2016-05-06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1688.00
8792009665,2016-05-07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1688.00
8792009665,2016-05-08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1688.00
8792009665,2016-05-09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,1688.00
8792009665,2016-05-10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,57.00
8877689391,2016-04-12,23186.00,20.40,20.40,0.00,12.22,0.34,7.82,0.00,85.00,7.00,312.00,1036.00,3921.00
8877689391,2016-04-13,15337.00,9.58,9.58,0.00,3.55,0.38,5.64,0.00,108.00,18.00,216.00,1098.00,3566.00
8877689391,2016-04-14,21129.00,18.98,18.98,0.00,10.55,0.59,7.75,0.02,68.00,13.00,298.00,1061.00,3793.00
8877689391,2016-04-15,13422.00,7.17,7.17,0.00,0.05,0.05,7.01,0.01,106.00,1.00,281.00,1052.00,3934.00
8877689391,2016-04-16,29326.00,25.29,25.29,0.00,13.24,1.21,10.71,0.00,94.00,29.00,429.00,888.00,4547.00
8877689391,2016-04-17,15118.00,8.87,8.87,0.00,0.00,0.07,8.79,0.00,58.00,15.00,307.00,1060.00,3545.00
8877689391,2016-04-18,11423.00,8.67,8.67,0.00,2.44,0.27,5.94,0.00,29.00,5.00,191.00,1215.00,2761.00
8877689391,2016-04-19,18785.00,17.40,17.40,0.00,12.15,0.18,5.03,0.00,82.00,13.00,214.00,1131.00,3676.00
8877689391,2016-04-20,19948.00,18.11,18.11,0.00,11.02,0.69,6.34,0.00,73.00,19.00,225.00,1123.00,3679.00
8877689391,2016-04-21,19377.00,17.62,17.62,0.00,12.29,0.42,4.89,0.00,82.00,13.00,226.00,1119.00,3659.00
8877689391,2016-04-22,18258.00,16.31,16.31,0.00,10.23,0.03,5.97,0.05,61.00,2.00,236.00,1141.00,3427.00
8877689391,2016-04-23,11200.00,7.43,7.43,0.00,0.00,0.00,7.40,0.01,102.00,6.00,300.00,1032.00,3891.00
8877689391,2016-04-24,16674.00,15.74,15.74,0.00,11.01,0.01,4.69,0.00,64.00,1.00,227.00,1148.00,3455.00
8877689391,2016-04-25,12986.00,8.74,8.74,0.00,2.37,0.07,6.27,0.01,113.00,8.00,218.00,1101.00,3802.00
8877689391,2016-04-26,11101.00,8.43,8.43,0.00,1.76,0.13,6.50,0.00,22.00,3.00,258.00,1157.00,2860.00
8877689391,2016-04-27,23629.00,20.65,20.65,0.00,13.07,0.44,7.10,0.00,93.00,8.00,235.00,1104.00,3808.00
8877689391,2016-04-28,14890.00,11.30,11.30,0.00,4.93,0.38,5.97,0.00,58.00,8.00,231.00,1143.00,3060.00
8877689391,2016-04-29,9733.00,7.39,7.39,0.00,1.38,0.17,5.79,0.00,18.00,5.00,210.00,1207.00,2698.00
8877689391,2016-04-30,27745.00,26.72,26.72,0.00,21.66,0.08,4.93,0.00,124.00,4.00,223.00,1089.00,4398.00
8877689391,2016-05-01,10930.00,8.32,8.32,0.00,3.13,0.57,4.57,0.00,36.00,12.00,166.00,1226.00,2786.00
8877689391,2016-05-02,4790.00,3.64,3.64,0.00,0.00,0.00,3.56,0.00,0.00,0.00,105.00,1335.00,2189.00
8877689391,2016-05-03,10818.00,8.21,8.21,0.00,1.39,0.10,6.67,0.01,19.00,3.00,229.00,1189.00,2817.00
8877689391,2016-05-04,18193.00,16.30,16.30,0.00,10.42,0.31,5.53,0.00,66.00,8.00,212.00,1154.00,3477.00
8877689391,2016-05-05,14055.00,10.67,10.67,0.00,5.46,0.82,4.37,0.00,67.00,15.00,188.00,1170.00,3052.00
8877689391,2016-05-06,21727.00,19.34,19.34,0.00,12.79,0.29,6.16,0.00,96.00,17.00,232.00,1095.00,4015.00
8877689391,2016-05-07,12332.00,8.13,8.13,0.00,0.08,0.96,6.99,0.00,105.00,28.00,271.00,1036.00,4142.00
8877689391,2016-05-08,10686.00,8.11,8.11,0.00,1.08,0.20,6.80,0.00,17.00,4.00,245.00,1174.00,2847.00
8877689391,2016-05-09,20226.00,18.25,18.25,0.00,11.10,0.80,6.24,0.05,73.00,19.00,217.00,1131.00,3710.00
8877689391,2016-05-10,10733.00,8.15,8.15,0.00,1.35,0.46,6.28,0.00,18.00,11.00,224.00,1187.00,2832.00
8877689391,2016-05-11,21420.00,19.56,19.56,0.00,13.22,0.41,5.89,0.00,88.00,12.00,213.00,1127.00,3832.00
8877689391,2016-05-12,8064.00,6.12,6.12,0.00,1.82,0.04,4.25,0.00,23.00,1.00,137.00,770.00,1849.00
